Date,Andaman,Andhra Pradesh,Arunachal Pradesh,Assam,Bihar,Chandigarh,Chhattisgarh,Daman,Delhi,Goa,Gujarat,Haryana,Himachal Pradesh,Jammu and Kashmir,Jharkhand,Karnataka,Kerala,Ladakh,Lakshadweep,Madhya Pradesh,Maharashtra,Manipur,Meghalaya,Mizoram,Nagaland,Odisha,Puducherry,Punjab,Rajasthan,Sikkim,Tamil Nadu,Telangana,Tripura,Uttar Pradesh,Uttarakhand,West Bengal
2020-03-12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,14.0,0.0,1.0,0.0,4.0,14.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,11.0,0.0,0.0
2020-03-13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,14.0,0.0,1.0,0.0,4.0,14.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,11.0,0.0,0.0
2020-03-14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,0.0,2.0,0.0,5.0,16.0,3.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0
2020-03-15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,14.0,0.0,2.0,0.0,5.0,19.0,3.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,2.0,0.0,8.0,0.0,0.0
2020-03-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,14.0,0.0,3.0,0.0,5.0,20.0,4.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,9.0,1.0,0.0
2020-03-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,15.0,0.0,3.0,0.0,10.0,23.0,6.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,10.0,1.0,0.0
2020-03-18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,16.0,0.0,3.0,0.0,10.0,24.0,8.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,11.0,1.0,0.0
2020-03-19,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,17.0,0.0,4.0,0.0,13.0,24.0,8.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,5.0,0.0,12.0,1.0,1.0
2020-03-20,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,13.0,0.0,2.0,17.0,0.0,4.0,0.0,14.0,25.0,10.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,2.0,15.0,0.0,10.0,1.0,1.0
2020-03-21,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,7.0,17.0,2.0,4.0,0.0,13.0,37.0,13.0,0.0,4.0,51.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,14.0,0.0,2.0,18.0,0.0,15.0,3.0,2.0
2020-03-22,0.0,5.0,0.0,0.0,1.0,5.0,1.0,0.0,23.0,0.0,17.0,21.0,2.0,4.0,0.0,23.0,49.0,13.0,0.0,4.0,65.0,0.0,0.0,0.0,0.0,2.0,1.0,20.0,21.0,0.0,6.0,21.0,0.0,18.0,3.0,4.0
2020-03-23,0.0,7.0,0.0,0.0,1.0,6.0,1.0,0.0,23.0,0.0,28.0,26.0,2.0,4.0,0.0,30.0,64.0,13.0,0.0,6.0,72.0,0.0,0.0,0.0,0.0,2.0,1.0,20.0,25.0,0.0,8.0,31.0,0.0,22.0,3.0,7.0
2020-03-24,0.0,7.0,0.0,0.0,1.0,6.0,1.0,0.0,24.0,0.0,28.0,15.0,2.0,4.0,0.0,34.0,91.0,13.0,0.0,7.0,85.0,0.0,0.0,0.0,0.0,2.0,1.0,20.0,30.0,0.0,11.0,31.0,0.0,24.0,3.0,6.0
2020-03-25,0.0,8.0,0.0,0.0,2.0,7.0,1.0,0.0,22.0,0.0,32.0,17.0,2.0,4.0,0.0,33.0,91.0,13.0,0.0,7.0,87.0,1.0,0.0,0.0,0.0,2.0,1.0,28.0,29.0,0.0,14.0,34.0,0.0,22.0,4.0,8.0
2020-03-26,0.0,10.0,0.0,0.0,2.0,7.0,3.0,0.0,28.0,3.0,36.0,19.0,2.0,10.0,0.0,37.0,114.0,13.0,0.0,14.0,120.0,1.0,0.0,1.0,0.0,2.0,1.0,32.0,35.0,0.0,24.0,40.0,0.0,26.0,5.0,8.0
2020-03-27,1.0,11.0,0.0,0.0,5.0,7.0,6.0,0.0,29.0,3.0,40.0,19.0,2.0,11.0,0.0,50.0,126.0,10.0,0.0,19.0,111.0,1.0,0.0,1.0,0.0,2.0,1.0,32.0,38.0,0.0,27.0,44.0,0.0,30.0,5.0,9.0
2020-03-28,6.0,13.0,0.0,0.0,8.0,8.0,6.0,0.0,32.0,3.0,42.0,21.0,2.0,18.0,0.0,50.0,165.0,10.0,0.0,28.0,150.0,1.0,0.0,1.0,0.0,3.0,1.0,36.0,51.0,0.0,37.0,55.0,0.0,44.0,5.0,14.0
2020-03-29,9.0,13.0,0.0,0.0,8.0,8.0,6.0,0.0,31.0,3.0,49.0,21.0,2.0,29.0,0.0,68.0,166.0,10.0,0.0,28.0,155.0,1.0,0.0,1.0,0.0,3.0,1.0,36.0,51.0,0.0,39.0,64.0,0.0,44.0,5.0,16.0
2020-03-30,9.0,18.0,0.0,0.0,10.0,8.0,7.0,0.0,45.0,5.0,52.0,16.0,2.0,28.0,0.0,72.0,174.0,10.0,0.0,31.0,160.0,1.0,0.0,1.0,0.0,3.0,1.0,36.0,54.0,0.0,45.0,67.0,0.0,64.0,5.0,18.0
2020-03-31,10.0,39.0,0.0,0.0,14.0,13.0,8.0,0.0,89.0,5.0,64.0,19.0,2.0,50.0,0.0,75.0,214.0,10.0,0.0,44.0,168.0,1.0,0.0,1.0,0.0,3.0,1.0,37.0,71.0,0.0,69.0,77.0,0.0,87.0,5.0,24.0
2020-04-01,10.0,82.0,0.0,0.0,22.0,13.0,9.0,0.0,112.0,5.0,63.0,22.0,2.0,51.0,0.0,90.0,216.0,10.0,0.0,44.0,254.0,1.0,0.0,1.0,0.0,4.0,1.0,37.0,90.0,0.0,119.0,90.0,0.0,89.0,5.0,24.0
2020-04-02,10.0,84.0,0.0,1.0,22.0,16.0,7.0,0.0,144.0,5.0,71.0,22.0,1.0,58.0,1.0,98.0,238.0,10.0,0.0,93.0,280.0,1.0,0.0,1.0,0.0,4.0,2.0,41.0,105.0,0.0,227.0,92.0,0.0,97.0,5.0,28.0
2020-04-03,10.0,130.0,1.0,16.0,23.0,18.0,7.0,0.0,207.0,6.0,72.0,22.0,4.0,65.0,2.0,111.0,257.0,11.0,0.0,93.0,277.0,2.0,0.0,1.0,0.0,5.0,2.0,41.0,130.0,0.0,302.0,103.0,0.0,97.0,8.0,47.0
2020-04-04,10.0,159.0,1.0,24.0,28.0,18.0,6.0,0.0,372.0,6.0,76.0,25.0,4.0,70.0,2.0,113.0,252.0,11.0,0.0,98.0,362.0,2.0,0.0,1.0,0.0,5.0,4.0,47.0,176.0,0.0,404.0,150.0,0.0,153.0,14.0,57.0
2020-04-05,10.0,159.0,1.0,24.0,29.0,18.0,6.0,0.0,424.0,7.0,81.0,25.0,4.0,86.0,2.0,128.0,255.0,4.0,0.0,98.0,424.0,2.0,0.0,1.0,0.0,20.0,4.0,51.0,179.0,0.0,476.0,230.0,0.0,206.0,20.0,56.0
2020-04-06,10.0,222.0,1.0,26.0,29.0,18.0,6.0,0.0,478.0,7.0,93.0,58.0,11.0,100.0,3.0,135.0,257.0,4.0,0.0,156.0,603.0,2.0,0.0,1.0,0.0,19.0,4.0,58.0,232.0,0.0,558.0,280.0,0.0,206.0,22.0,67.0
2020-04-07,10.0,262.0,1.0,26.0,31.0,18.0,2.0,0.0,497.0,7.0,110.0,64.0,10.0,103.0,4.0,135.0,267.0,4.0,0.0,156.0,647.0,2.0,0.0,1.0,0.0,19.0,4.0,66.0,264.0,0.0,608.0,280.0,1.0,281.0,26.0,75.0
2020-04-08,10.0,300.0,1.0,27.0,37.0,11.0,1.0,0.0,546.0,7.0,127.0,116.0,15.0,110.0,4.0,146.0,264.0,4.0,0.0,216.0,875.0,2.0,0.0,1.0,0.0,39.0,4.0,80.0,304.0,0.0,664.0,322.0,1.0,302.0,26.0,81.0
2020-04-09,11.0,338.0,1.0,28.0,37.0,11.0,1.0,0.0,639.0,7.0,138.0,116.0,15.0,150.0,4.0,148.0,260.0,4.0,0.0,216.0,946.0,0.0,0.0,1.0,0.0,39.0,4.0,89.0,357.0,0.0,709.0,385.0,1.0,330.0,28.0,82.0
2020-04-10,11.0,338.0,1.0,29.0,38.0,11.0,1.0,0.0,683.0,7.0,198.0,137.0,15.0,150.0,12.0,148.0,259.0,5.0,0.0,243.0,1142.0,1.0,0.0,1.0,0.0,41.0,4.0,89.0,439.0,0.0,805.0,400.0,1.0,375.0,30.0,95.0
2020-04-11,11.0,350.0,1.0,28.0,59.0,11.0,9.0,0.0,865.0,6.0,258.0,145.0,21.0,197.0,13.0,170.0,239.0,5.0,0.0,402.0,1276.0,1.0,0.0,1.0,0.0,45.0,4.0,116.0,529.0,0.0,859.0,423.0,1.0,395.0,30.0,95.0
2020-04-12,1.0,364.0,1.0,28.0,62.0,12.0,9.0,0.0,1025.0,2.0,366.0,145.0,25.0,197.0,16.0,171.0,239.0,5.0,0.0,496.0,1426.0,1.0,0.0,1.0,0.0,47.0,6.0,135.0,676.0,0.0,915.0,452.0,2.0,402.0,30.0,110.0
2020-04-13,1.0,409.0,1.0,28.0,44.0,14.0,21.0,0.0,1103.0,2.0,447.0,153.0,18.0,235.0,17.0,169.0,195.0,5.0,0.0,528.0,1619.0,1.0,0.0,1.0,0.0,41.0,6.0,135.0,748.0,0.0,1014.0,452.0,2.0,432.0,30.0,116.0
2020-04-14,1.0,414.0,1.0,30.0,38.0,14.0,21.0,0.0,1452.0,2.0,459.0,153.0,18.0,250.0,22.0,182.0,178.0,5.0,0.0,517.0,1957.0,1.0,0.0,1.0,1.0,41.0,6.0,142.0,849.0,0.0,1104.0,446.0,2.0,504.0,30.0,147.0
2020-04-15,1.0,458.0,1.0,31.0,36.0,14.0,20.0,0.0,1501.0,2.0,563.0,162.0,19.0,244.0,25.0,179.0,173.0,7.0,0.0,629.0,2250.0,1.0,1.0,1.0,0.0,41.0,6.0,150.0,819.0,0.0,1111.0,507.0,2.0,605.0,28.0,169.0
2020-04-16,1.0,491.0,1.0,32.0,40.0,14.0,16.0,0.0,1506.0,2.0,669.0,159.0,18.0,260.0,26.0,187.0,167.0,7.0,0.0,870.0,2434.0,1.0,6.0,1.0,0.0,41.0,6.0,146.0,873.0,0.0,1110.0,509.0,1.0,673.0,28.0,182.0
2020-04-17,1.0,500.0,1.0,29.0,42.0,12.0,10.0,0.0,1551.0,1.0,821.0,159.0,18.0,272.0,26.0,220.0,147.0,4.0,0.0,1003.0,2711.0,1.0,6.0,1.0,0.0,40.0,6.0,146.0,964.0,0.0,1072.0,496.0,1.0,718.0,28.0,194.0
2020-04-18,1.0,522.0,1.0,29.0,44.0,12.0,12.0,0.0,1593.0,1.0,972.0,179.0,19.0,281.0,31.0,257.0,138.0,4.0,0.0,1172.0,2791.0,1.0,8.0,1.0,0.0,40.0,6.0,162.0,1035.0,0.0,1025.0,562.0,1.0,753.0,31.0,222.0
2020-04-19,3.0,546.0,1.0,22.0,47.0,13.0,12.0,0.0,1779.0,1.0,1230.0,179.0,22.0,285.0,32.0,266.0,140.0,4.0,0.0,1210.0,3075.0,1.0,10.0,1.0,0.0,36.0,4.0,162.0,1157.0,0.0,992.0,605.0,1.0,869.0,33.0,236.0
2020-04-20,4.0,589.0,1.0,17.0,49.0,13.0,11.0,0.0,1886.0,0.0,1575.0,143.0,22.0,289.0,40.0,263.0,129.0,4.0,0.0,1210.0,3473.0,1.0,10.0,1.0,0.0,43.0,4.0,172.0,1281.0,0.0,1051.0,640.0,1.0,959.0,33.0,261.0
2020-04-21,5.0,610.0,1.0,15.0,69.0,13.0,11.0,0.0,1603.0,0.0,1737.0,124.0,22.0,292.0,44.0,280.0,114.0,4.0,0.0,1284.0,3862.0,0.0,10.0,1.0,0.0,49.0,4.0,191.0,1346.0,0.0,1046.0,660.0,1.0,1026.0,28.0,307.0
2020-04-22,5.0,639.0,0.0,15.0,82.0,13.0,10.0,0.0,1498.0,0.0,1949.0,124.0,22.0,294.0,42.0,272.0,117.0,4.0,0.0,1328.0,4245.0,0.0,11.0,1.0,0.0,54.0,4.0,190.0,1404.0,0.0,943.0,711.0,1.0,1134.0,27.0,335.0
2020-04-23,7.0,669.0,0.0,15.0,95.0,13.0,10.0,0.0,1476.0,0.0,2125.0,119.0,21.0,310.0,38.0,279.0,112.0,4.0,0.0,1364.0,4594.0,0.0,11.0,1.0,0.0,50.0,4.0,186.0,1633.0,0.0,949.0,728.0,1.0,1255.0,23.0,362.0
2020-04-24,11.0,727.0,0.0,16.0,105.0,13.0,8.0,0.0,1518.0,0.0,2254.0,113.0,21.0,330.0,42.0,283.0,120.0,4.0,0.0,1413.0,5307.0,0.0,11.0,1.0,0.0,56.0,4.0,196.0,1707.0,0.0,911.0,739.0,1.0,1280.0,23.0,396.0
2020-04-25,16.0,781.0,0.0,16.0,175.0,13.0,6.0,0.0,1604.0,0.0,2423.0,113.0,21.0,340.0,46.0,304.0,116.0,6.0,0.0,1550.0,5676.0,0.0,11.0,1.0,0.0,60.0,4.0,214.0,1777.0,0.0,867.0,705.0,1.0,1349.0,23.0,450.0
2020-04-26,22.0,859.0,0.0,16.0,195.0,13.0,5.0,0.0,1702.0,0.0,2656.0,110.0,17.0,376.0,51.0,324.0,115.0,6.0,0.0,1787.0,6229.0,0.0,11.0,1.0,0.0,60.0,4.0,214.0,1557.0,0.0,838.0,685.0,0.0,1505.0,22.0,488.0
2020-04-27,22.0,835.0,0.0,8.0,216.0,13.0,5.0,0.0,1987.0,0.0,2837.0,110.0,17.0,380.0,66.0,302.0,116.0,6.0,0.0,1691.0,6650.0,0.0,11.0,1.0,0.0,67.0,4.0,224.0,1634.0,0.0,841.0,696.0,0.0,1550.0,22.0,524.0
2020-04-28,22.0,917.0,0.0,8.0,286.0,23.0,5.0,0.0,2177.0,0.0,2992.0,110.0,17.0,375.0,66.0,299.0,122.0,6.0,0.0,1756.0,6939.0,0.0,11.0,1.0,0.0,80.0,5.0,224.0,1547.0,0.0,812.0,657.0,0.0,1589.0,18.0,568.0
2020-04-29,18.0,970.0,0.0,10.0,300.0,39.0,4.0,0.0,2182.0,0.0,3129.0,98.0,14.0,381.0,83.0,296.0,122.0,6.0,0.0,1890.0,7530.0,0.0,11.0,1.0,0.0,79.0,5.0,232.0,1545.0,0.0,865.0,657.0,0.0,1557.0,21.0,584.0
2020-04-30,18.0,1014.0,0.0,8.0,325.0,39.0,4.0,0.0,2291.0,0.0,3358.0,98.0,14.0,381.0,85.0,298.0,122.0,6.0,0.0,1971.0,7890.0,0.0,11.0,1.0,0.0,85.0,5.0,248.0,1619.0,0.0,925.0,619.0,0.0,1585.0,19.0,612.0
2020-05-01,17.0,1051.0,0.0,12.0,334.0,39.0,4.0,0.0,2362.0,0.0,3568.0,101.0,11.0,390.0,86.0,315.0,110.0,6.0,0.0,2041.0,8266.0,0.0,11.0,1.0,0.0,102.0,3.0,248.0,1690.0,0.0,1038.0,615.0,0.0,1651.0,21.0,623.0
2020-05-02,17.0,1027.0,0.0,10.0,370.0,71.0,7.0,0.0,2510.0,0.0,3750.0,129.0,9.0,384.0,88.0,316.0,101.0,5.0,0.0,2050.0,9142.0,0.0,11.0,1.0,0.0,93.0,3.0,371.0,1488.0,0.0,1186.0,572.0,0.0,1632.0,22.0,623.0
2020-05-03,17.0,1051.0,0.0,10.0,370.0,71.0,7.0,0.0,2802.0,0.0,3896.0,129.0,6.0,404.0,90.0,305.0,95.0,5.0,0.0,2071.0,9775.0,0.0,11.0,1.0,0.0,100.0,3.0,640.0,1584.0,0.0,1387.0,577.0,2.0,1755.0,20.0,738.0
2020-05-04,1.0,1062.0,0.0,10.0,374.0,75.0,21.0,0.0,3123.0,0.0,4096.0,192.0,5.0,406.0,90.0,296.0,95.0,24.0,0.0,1892.0,10311.0,0.0,11.0,1.0,0.0,105.0,3.0,964.0,1459.0,0.0,1614.0,563.0,14.0,1848.0,21.0,777.0
2020-05-05,1.0,1090.0,0.0,10.0,394.0,80.0,22.0,0.0,3403.0,0.0,4290.0,257.0,6.0,415.0,85.0,303.0,34.0,24.0,0.0,1979.0,11493.0,0.0,11.0,1.0,0.0,108.0,3.0,1089.0,1590.0,0.0,2110.0,471.0,27.0,1914.0,20.0,908.0
2020-05-06,1.0,1092.0,0.0,10.0,390.0,89.0,23.0,0.0,3572.0,0.0,4496.0,286.0,2.0,413.0,89.0,311.0,36.0,24.0,0.0,1873.0,12089.0,0.0,1.0,1.0,0.0,114.0,3.0,1293.0,1544.0,0.0,2540.0,482.0,41.0,1837.0,21.0,840.0
2020-05-07,1.0,1012.0,0.0,12.0,350.0,98.0,23.0,0.0,3925.0,0.0,4729.0,327.0,5.0,445.0,87.0,310.0,30.0,24.0,0.0,1854.0,13013.0,0.0,1.0,1.0,0.0,122.0,3.0,1354.0,1629.0,0.0,3278.0,450.0,41.0,1808.0,21.0,948.0
2020-05-08,0.0,1029.0,0.0,19.0,299.0,113.0,21.0,0.0,3983.0,0.0,4878.0,358.0,6.0,449.0,88.0,309.0,25.0,25.0,0.0,1828.0,13979.0,0.0,1.0,1.0,0.0,155.0,3.0,1467.0,1734.0,0.0,3825.0,444.0,63.0,1759.0,21.0,1033.0
2020-05-09,0.0,1004.0,0.0,24.0,269.0,128.0,21.0,1.0,4230.0,0.0,5081.0,360.0,10.0,450.0,77.0,347.0,15.0,25.0,0.0,1792.0,14862.0,0.0,1.0,1.0,0.0,206.0,3.0,1550.0,1562.0,0.0,4364.0,404.0,116.0,1761.0,16.0,1154.0
2020-05-10,0.0,999.0,0.0,27.0,264.0,143.0,16.0,1.0,4449.0,0.0,5233.0,376.0,10.0,459.0,75.0,378.0,16.0,25.0,0.0,1723.0,15649.0,0.0,2.0,0.0,0.0,229.0,3.0,1574.0,1576.0,0.0,4667.0,383.0,132.0,1800.0,20.0,1243.0
2020-05-11,0.0,1010.0,0.0,27.0,325.0,143.0,10.0,1.0,4781.0,0.0,5156.0,393.0,14.0,469.0,76.0,393.0,19.0,21.0,0.0,1723.0,17140.0,0.0,2.0,0.0,0.0,306.0,3.0,1626.0,1531.0,0.0,5198.0,416.0,148.0,1740.0,21.0,1337.0
2020-05-12,0.0,998.0,0.0,29.0,364.0,148.0,6.0,1.0,5031.0,0.0,5248.0,382.0,18.0,442.0,79.0,405.0,26.0,21.0,0.0,1817.0,17747.0,0.0,2.0,0.0,0.0,326.0,6.0,1678.0,1611.0,0.0,5898.0,445.0,150.0,1735.0,21.0,1374.0
2020-05-13,0.0,988.0,0.0,24.0,442.0,156.0,5.0,1.0,5041.0,0.0,5120.0,427.0,24.0,469.0,90.0,461.0,31.0,21.0,0.0,1901.0,18381.0,0.0,2.0,0.0,0.0,318.0,3.0,1711.0,1631.0,0.0,6523.0,464.0,152.0,1709.0,22.0,1363.0
2020-05-14,0.0,948.0,0.0,39.0,545.0,156.0,4.0,1.0,5034.0,0.0,5139.0,364.0,25.0,494.0,91.0,475.0,40.0,21.0,0.0,1937.0,19400.0,0.0,2.0,0.0,0.0,392.0,3.0,1692.0,1748.0,0.0,6987.0,393.0,139.0,1744.0,25.0,1381.0
2020-05-15,0.0,965.0,0.0,46.0,576.0,151.0,4.0,1.0,5310.0,7.0,5252.0,368.0,33.0,487.0,107.0,492.0,65.0,21.0,0.0,2018.0,20446.0,1.0,1.0,0.0,0.0,450.0,3.0,1680.0,1829.0,0.0,7368.0,430.0,127.0,1742.0,27.0,1394.0
2020-05-16,0.0,1007.0,0.0,47.0,573.0,151.0,10.0,1.0,5254.0,8.0,5290.0,368.0,34.0,489.0,113.0,540.0,80.0,21.0,0.0,2073.0,21468.0,1.0,1.0,0.0,0.0,503.0,3.0,1598.0,1925.0,0.0,7438.0,461.0,114.0,1797.0,30.0,1407.0
2020-05-17,0.0,953.0,0.0,49.0,719.0,137.0,11.0,1.0,5278.0,10.0,6055.0,360.0,32.0,567.0,101.0,560.0,88.0,21.0,0.0,2231.0,22483.0,5.0,1.0,0.0,0.0,538.0,3.0,657.0,1995.0,0.0,6973.0,504.0,103.0,1713.0,36.0,1472.0
2020-05-18,0.0,901.0,0.0,58.0,779.0,137.0,27.0,1.0,5409.0,22.0,6221.0,334.0,33.0,595.0,107.0,601.0,100.0,19.0,0.0,2326.0,24167.0,5.0,1.0,0.0,0.0,604.0,3.0,563.0,2079.0,0.0,6974.0,525.0,82.0,1714.0,39.0,1480.0
2020-05-19,0.0,872.0,0.0,64.0,888.0,139.0,34.0,1.0,5401.0,31.0,6247.0,316.0,43.0,665.0,107.0,679.0,129.0,2.0,0.0,2549.0,25372.0,5.0,1.0,0.0,0.0,652.0,8.0,396.0,2151.0,0.0,7273.0,562.0,82.0,1704.0,40.0,1575.0
2020-05-20,0.0,859.0,0.0,97.0,955.0,140.0,42.0,1.0,5636.0,39.0,6378.0,323.0,42.0,647.0,101.0,813.0,141.0,0.0,0.0,2577.0,26172.0,7.0,0.0,0.0,0.0,696.0,8.0,322.0,2365.0,0.0,7469.0,586.0,57.0,1885.0,58.0,1637.0
2020-05-21,0.0,909.0,0.0,118.0,1093.0,142.0,56.0,1.0,5720.0,43.0,6569.0,331.0,53.0,694.0,101.0,865.0,160.0,1.0,0.0,2735.0,27589.0,23.0,1.0,0.0,0.0,739.0,9.0,173.0,2464.0,0.0,7222.0,606.0,40.0,1982.0,68.0,1714.0
2020-05-22,0.0,885.0,0.0,145.0,1378.0,75.0,69.0,1.0,5898.0,45.0,6644.0,335.0,90.0,745.0,158.0,993.0,176.0,1.0,0.0,2868.0,28462.0,23.0,1.0,0.0,0.0,703.0,10.0,170.0,2591.0,0.0,7591.0,619.0,25.0,2173.0,91.0,1745.0
2020-05-23,0.0,891.0,0.0,201.0,1537.0,37.0,110.0,1.0,6214.0,38.0,6586.0,345.0,106.0,749.0,169.0,1105.0,216.0,1.0,0.0,2809.0,30482.0,24.0,1.0,0.0,0.0,746.0,16.0,143.0,2661.0,0.0,7527.0,673.0,23.0,2345.0,96.0,1846.0
2020-05-24,0.0,892.0,0.0,270.0,1716.0,43.0,150.0,2.0,6412.0,39.0,6666.0,365.0,121.0,774.0,205.0,1309.0,276.0,6.0,0.0,2823.0,32209.0,25.0,1.0,0.0,0.0,765.0,16.0,136.0,2796.0,1.0,7918.0,699.0,36.0,2456.0,186.0,1909.0
